year_week_id,staff_id,first_name,last_name,weekly_hours,weekly_wages
202532,st0010,Desiree,Gardner,40.0000,800.00
202532,st0011,Ivan,English,40.0000,800.00
202532,st0014,Areeb,Vasquez,24.0000,408.00
202532,st0016,Amrit,Greaves,24.0000,408.00
202532,st0024,Sophia,Bennett,24.0000,408.00
202532,st0023,Noah,Hayes,24.0000,408.00
202532,st0031,Daniel,Morris,32.0000,960.00
202533,st0003,Sana,Black,16.0000,432.00
202533,st0005,Arran,Hodgson,40.0000,920.00
202533,st0012,Jonathan,Bradford,40.0000,800.00
202533,st0013,Matilda,McCarty,40.0000,800.00
202533,st0015,Amiyah,Lambert,24.0000,408.00
202533,st0017,Nadia,Khan,24.0000,408.00
202533,st0021,Liam,Turner,24.0000,408.00
202533,st0024,Sophia,Bennett,24.0000,408.00
202533,st0032,Chloe,Kelly,40.0000,1200.00
202534,st0001,Mindy,Sloan,40.0000,1080.00
202534,st0008,Zachery,Robins,40.0000,920.00
202534,st0010,Desiree,Gardner,40.0000,800.00
202534,st0012,Jonathan,Bradford,40.0000,800.00
202534,st0017,Nadia,Khan,24.0000,408.00
202534,st0018,Omar,Sheikh,24.0000,408.00
202534,st0024,Sophia,Bennett,24.0000,408.00
202534,st0023,Noah,Hayes,24.0000,408.00
202534,st0032,Chloe,Kelly,40.0000,1200.00
202535,st0001,Mindy,Sloan,40.0000,1080.00
202535,st0007,Talha,Portillo,32.0000,736.00
202535,st0010,Desiree,Gardner,40.0000,800.00
202535,st0009,Lily-Rose,Vaughn,40.0000,800.00
202535,st0018,Omar,Sheikh,24.0000,408.00
202535,st0014,Areeb,Vasquez,24.0000,408.00
202535,st0022,Ava,Brooks,24.0000,408.00
202535,st0020,Olivia,Reed,24.0000,408.00
202535,st0032,Chloe,Kelly,32.0000,960.00
202536,st0003,Sana,Black,16.0000,432.00
202536,st0007,Talha,Portillo,24.0000,552.00
202536,st0013,Matilda,McCarty,40.0000,800.00
202536,st0011,Ivan,English,40.0000,800.00
202536,st0017,Nadia,Khan,24.0000,408.00
202536,st0016,Amrit,Greaves,24.0000,408.00
202536,st0022,Ava,Brooks,24.0000,408.00
202536,st0019,Ethan,Cole,24.0000,408.00
202536,st0031,Daniel,Morris,32.0000,960.00
202537,st0002,Luqman,Cantu,40.0000,1080.00
202537,st0008,Zachery,Robins,32.0000,736.00
202537,st0009,Lily-Rose,Vaughn,40.0000,800.00
202537,st0011,Ivan,English,40.0000,800.00
202537,st0016,Amrit,Greaves,24.0000,408.00
202537,st0018,Omar,Sheikh,24.0000,408.00
202537,st0022,Ava,Brooks,24.0000,408.00
202537,st0023,Noah,Hayes,24.0000,408.00
202537,st0032,Chloe,Kelly,32.0000,960.00
202538,st0001,Mindy,Sloan,40.0000,1080.00
202538,st0008,Zachery,Robins,24.0000,552.00
202538,st0009,Lily-Rose,Vaughn,40.0000,800.00
202538,st0012,Jonathan,Bradford,40.0000,800.00
202538,st0017,Nadia,Khan,24.0000,408.00
202538,st0016,Amrit,Greaves,24.0000,408.00
202538,st0024,Sophia,Bennett,24.0000,408.00
202538,st0021,Liam,Turner,24.0000,408.00
202538,st0032,Chloe,Kelly,24.0000,720.00
202539,st0002,Luqman,Cantu,24.0000,648.00
202539,st0005,Arran,Hodgson,40.0000,920.00
202539,st0012,Jonathan,Bradford,40.0000,800.00
202539,st0011,Ivan,English,40.0000,800.00
202539,st0015,Amiyah,Lambert,24.0000,408.00
202539,st0017,Nadia,Khan,24.0000,408.00
202539,st0024,Sophia,Bennett,24.0000,408.00
202539,st0019,Ethan,Cole,24.0000,408.00
202539,st0032,Chloe,Kelly,40.0000,1200.00
202540,st0001,Mindy,Sloan,40.0000,1080.00
202540,st0005,Arran,Hodgson,40.0000,920.00
202540,st0010,Desiree,Gardner,40.0000,800.00
202540,st0011,Ivan,English,40.0000,800.00
202540,st0018,Omar,Sheikh,24.0000,408.00
202540,st0017,Nadia,Khan,24.0000,408.00
202540,st0024,Sophia,Bennett,24.0000,408.00
202540,st0020,Olivia,Reed,24.0000,408.00
202540,st0031,Daniel,Morris,32.0000,960.00
202541,st0001,Mindy,Sloan,40.0000,1080.00
202541,st0007,Talha,Portillo,24.0000,552.00
202541,st0012,Jonathan,Bradford,40.0000,800.00
202541,st0011,Ivan,English,40.0000,800.00
202541,st0018,Omar,Sheikh,24.0000,408.00
202541,st0016,Amrit,Greaves,24.0000,408.00
202541,st0021,Liam,Turner,24.0000,408.00
202541,st0024,Sophia,Bennett,24.0000,408.00
202541,st0032,Chloe,Kelly,24.0000,720.00
202542,st0002,Luqman,Cantu,24.0000,648.00
202542,st0006,Seren,Lindsey,16.0000,368.00
202542,st0013,Matilda,McCarty,40.0000,800.00
202542,st0011,Ivan,English,40.0000,800.00
202542,st0015,Amiyah,Lambert,24.0000,408.00
202542,st0016,Amrit,Greaves,24.0000,408.00
202542,st0023,Noah,Hayes,24.0000,408.00
202542,st0021,Liam,Turner,24.0000,408.00
202542,st0031,Daniel,Morris,24.0000,720.00
202543,st0004,Faraz,Peck,32.0000,864.00
202543,st0006,Seren,Lindsey,24.0000,552.00
202543,st0009,Lily-Rose,Vaughn,40.0000,800.00
202543,st0012,Jonathan,Bradford,40.0000,800.00
202543,st0015,Amiyah,Lambert,24.0000,408.00
202543,st0017,Nadia,Khan,24.0000,408.00
202543,st0023,Noah,Hayes,24.0000,408.00
202543,st0024,Sophia,Bennett,24.0000,408.00
202543,st0032,Chloe,Kelly,32.0000,960.00
202307,st0003,Sana,Black,16.0000,432.00
202307,st0005,Arran,Hodgson,32.0000,736.00
202307,st0012,Jonathan,Bradford,32.0000,640.00
202307,st0013,Matilda,McCarty,32.0000,640.00
202307,st0014,Areeb,Vasquez,24.0000,408.00
202307,st0016,Amrit,Greaves,24.0000,408.00
202307,st0019,Ethan,Cole,24.0000,408.00
202307,st0022,Ava,Brooks,16.0000,272.00
202307,st0026,Zoe,Simmons,24.0000,432.00
202307,st0028,Maya,Griffin,24.0000,432.00
202307,st0029,Jayden,Cruz,24.0000,432.00
202308,st0004,Faraz,Peck,32.0000,864.00
202308,st0006,Seren,Lindsey,32.0000,736.00
202308,st0013,Matilda,McCarty,40.0000,800.00
202308,st0011,Ivan,English,40.0000,800.00
202308,st0019,Ethan,Cole,24.0000,408.00
202308,st0022,Ava,Brooks,24.0000,408.00
202309,st0003,Sana,Black,40.0000,1080.00
202309,st0006,Seren,Lindsey,16.0000,368.00
202309,st0010,Desiree,Gardner,40.0000,800.00
202309,st0012,Jonathan,Bradford,40.0000,800.00
202309,st0017,Nadia,Khan,24.0000,408.00
202309,st0023,Noah,Hayes,24.0000,408.00
202309,st0020,Olivia,Reed,24.0000,408.00
202310,st0002,Luqman,Cantu,16.0000,432.00
202310,st0007,Talha,Portillo,32.0000,736.00
202310,st0010,Desiree,Gardner,40.0000,800.00
202310,st0009,Lily-Rose,Vaughn,40.0000,800.00
202310,st0015,Amiyah,Lambert,24.0000,408.00
202310,st0024,Sophia,Bennett,24.0000,408.00
202310,st0022,Ava,Brooks,24.0000,408.00
202311,st0001,Mindy,Sloan,32.0000,864.00
202311,st0006,Seren,Lindsey,32.0000,736.00
202311,st0010,Desiree,Gardner,40.0000,800.00
202311,st0011,Ivan,English,40.0000,800.00
202311,st0021,Liam,Turner,24.0000,408.00
202311,st0024,Sophia,Bennett,24.0000,408.00
202312,st0004,Faraz,Peck,24.0000,648.00
202312,st0006,Seren,Lindsey,32.0000,736.00
202312,st0010,Desiree,Gardner,40.0000,800.00
202312,st0013,Matilda,McCarty,40.0000,800.00
202312,st0023,Noah,Hayes,24.0000,408.00
202313,st0004,Faraz,Peck,32.0000,864.00
202313,st0007,Talha,Portillo,24.0000,552.00
202313,st0013,Matilda,McCarty,40.0000,800.00
202313,st0009,Lily-Rose,Vaughn,40.0000,800.00
202313,st0019,Ethan,Cole,24.0000,408.00
202314,st0003,Sana,Black,32.0000,864.00
202314,st0005,Arran,Hodgson,40.0000,920.00
202314,st0011,Ivan,English,40.0000,800.00
202314,st0012,Jonathan,Bradford,40.0000,800.00
202314,st0022,Ava,Brooks,24.0000,408.00
202314,st0024,Sophia,Bennett,24.0000,408.00
202315,st0002,Luqman,Cantu,32.0000,864.00
202315,st0007,Talha,Portillo,40.0000,920.00
202315,st0011,Ivan,English,40.0000,800.00
202315,st0009,Lily-Rose,Vaughn,40.0000,800.00
202315,st0023,Noah,Hayes,24.0000,408.00
202316,st0001,Mindy,Sloan,40.0000,1080.00
202316,st0007,Talha,Portillo,32.0000,736.00
202316,st0010,Desiree,Gardner,40.0000,800.00
202316,st0009,Lily-Rose,Vaughn,40.0000,800.00
202316,st0018,Omar,Sheikh,24.0000,408.00
202316,st0020,Olivia,Reed,24.0000,408.00
202316,st0024,Sophia,Bennett,24.0000,408.00
202317,st0004,Faraz,Peck,32.0000,864.00
202317,st0005,Arran,Hodgson,40.0000,920.00
202317,st0010,Desiree,Gardner,40.0000,800.00
202317,st0013,Matilda,McCarty,40.0000,800.00
202317,st0023,Noah,Hayes,24.0000,408.00
202317,st0019,Ethan,Cole,24.0000,408.00
202318,st0001,Mindy,Sloan,40.0000,1080.00
202318,st0007,Talha,Portillo,32.0000,736.00
202318,st0010,Desiree,Gardner,40.0000,800.00
202318,st0013,Matilda,McCarty,40.0000,800.00
202318,st0017,Nadia,Khan,24.0000,408.00
202318,st0020,Olivia,Reed,24.0000,408.00
202318,st0022,Ava,Brooks,24.0000,408.00
202319,st0002,Luqman,Cantu,16.0000,432.00
202319,st0007,Talha,Portillo,32.0000,736.00
202319,st0010,Desiree,Gardner,40.0000,800.00
202319,st0012,Jonathan,Bradford,40.0000,800.00
202319,st0018,Omar,Sheikh,24.0000,408.00
202319,st0023,Noah,Hayes,24.0000,408.00
202319,st0021,Liam,Turner,24.0000,408.00
202320,st0003,Sana,Black,32.0000,864.00
202320,st0007,Talha,Portillo,32.0000,736.00
202320,st0012,Jonathan,Bradford,40.0000,800.00
202320,st0011,Ivan,English,40.0000,800.00
202320,st0018,Omar,Sheikh,24.0000,408.00
202320,st0020,Olivia,Reed,24.0000,408.00
202320,st0019,Ethan,Cole,24.0000,408.00
202321,st0003,Sana,Black,32.0000,864.00
202321,st0007,Talha,Portillo,40.0000,920.00
202321,st0013,Matilda,McCarty,40.0000,800.00
202321,st0012,Jonathan,Bradford,40.0000,800.00
202321,st0014,Areeb,Vasquez,24.0000,408.00
202321,st0024,Sophia,Bennett,24.0000,408.00
202321,st0022,Ava,Brooks,24.0000,408.00
202322,st0001,Mindy,Sloan,16.0000,432.00
202322,st0005,Arran,Hodgson,24.0000,552.00
202322,st0010,Desiree,Gardner,40.0000,800.00
202322,st0013,Matilda,McCarty,40.0000,800.00
202322,st0024,Sophia,Bennett,24.0000,408.00
202322,st0020,Olivia,Reed,24.0000,408.00
202323,st0001,Mindy,Sloan,40.0000,1080.00
202323,st0006,Seren,Lindsey,40.0000,920.00
202323,st0009,Lily-Rose,Vaughn,40.0000,800.00
202323,st0011,Ivan,English,40.0000,800.00
202323,st0016,Amrit,Greaves,24.0000,408.00
202323,st0019,Ethan,Cole,24.0000,408.00
202323,st0023,Noah,Hayes,24.0000,408.00
202324,st0002,Luqman,Cantu,40.0000,1080.00
202324,st0006,Seren,Lindsey,24.0000,552.00
202324,st0009,Lily-Rose,Vaughn,40.0000,800.00
202324,st0013,Matilda,McCarty,40.0000,800.00
202324,st0019,Ethan,Cole,24.0000,408.00
202324,st0022,Ava,Brooks,24.0000,408.00
202325,st0004,Faraz,Peck,32.0000,864.00
202325,st0005,Arran,Hodgson,32.0000,736.00
202325,st0011,Ivan,English,40.0000,800.00
202325,st0009,Lily-Rose,Vaughn,40.0000,800.00
202325,st0015,Amiyah,Lambert,24.0000,408.00
202325,st0023,Noah,Hayes,24.0000,408.00
202325,st0020,Olivia,Reed,24.0000,408.00
202326,st0001,Mindy,Sloan,24.0000,648.00
202326,st0005,Arran,Hodgson,32.0000,736.00
202326,st0009,Lily-Rose,Vaughn,40.0000,800.00
202326,st0010,Desiree,Gardner,40.0000,800.00
202326,st0023,Noah,Hayes,24.0000,408.00
202327,st0003,Sana,Black,24.0000,648.00
202327,st0006,Seren,Lindsey,24.0000,552.00
202327,st0012,Jonathan,Bradford,40.0000,800.00
202327,st0009,Lily-Rose,Vaughn,40.0000,800.00
202327,st0017,Nadia,Khan,24.0000,408.00
202327,st0024,Sophia,Bennett,24.0000,408.00
202327,st0020,Olivia,Reed,24.0000,408.00
202328,st0003,Sana,Black,24.0000,648.00
202328,st0005,Arran,Hodgson,40.0000,920.00
202328,st0010,Desiree,Gardner,40.0000,800.00
202328,st0011,Ivan,English,40.0000,800.00
202328,st0020,Olivia,Reed,24.0000,408.00
202328,st0022,Ava,Brooks,24.0000,408.00
202329,st0001,Mindy,Sloan,32.0000,864.00
202329,st0005,Arran,Hodgson,32.0000,736.00
202329,st0010,Desiree,Gardner,40.0000,800.00
202329,st0013,Matilda,McCarty,40.0000,800.00
202329,st0017,Nadia,Khan,24.0000,408.00
202329,st0021,Liam,Turner,24.0000,408.00
202329,st0020,Olivia,Reed,24.0000,408.00
202330,st0001,Mindy,Sloan,32.0000,864.00
202330,st0006,Seren,Lindsey,24.0000,552.00
202330,st0011,Ivan,English,40.0000,800.00
202330,st0012,Jonathan,Bradford,40.0000,800.00
202330,st0022,Ava,Brooks,24.0000,408.00
202330,st0021,Liam,Turner,24.0000,408.00
202331,st0001,Mindy,Sloan,24.0000,648.00
202331,st0006,Seren,Lindsey,40.0000,920.00
202331,st0009,Lily-Rose,Vaughn,40.0000,800.00
202331,st0013,Matilda,McCarty,40.0000,800.00
202331,st0016,Amrit,Greaves,24.0000,408.00
202331,st0019,Ethan,Cole,24.0000,408.00
202331,st0020,Olivia,Reed,24.0000,408.00
202332,st0003,Sana,Black,16.0000,432.00
202332,st0005,Arran,Hodgson,32.0000,736.00
202332,st0011,Ivan,English,40.0000,800.00
202332,st0012,Jonathan,Bradford,40.0000,800.00
202332,st0023,Noah,Hayes,24.0000,408.00
202332,st0019,Ethan,Cole,24.0000,408.00
202333,st0001,Mindy,Sloan,32.0000,864.00
202333,st0007,Talha,Portillo,16.0000,368.00
202333,st0010,Desiree,Gardner,40.0000,800.00
202333,st0012,Jonathan,Bradford,40.0000,800.00
202333,st0015,Amiyah,Lambert,24.0000,408.00
202333,st0021,Liam,Turner,24.0000,408.00
202333,st0019,Ethan,Cole,24.0000,408.00
202334,st0003,Sana,Black,32.0000,864.00
202334,st0007,Talha,Portillo,16.0000,368.00
202334,st0009,Lily-Rose,Vaughn,40.0000,800.00
202334,st0012,Jonathan,Bradford,40.0000,800.00
202334,st0014,Areeb,Vasquez,24.0000,408.00
202334,st0020,Olivia,Reed,24.0000,408.00
202334,st0019,Ethan,Cole,24.0000,408.00
202335,st0003,Sana,Black,32.0000,864.00
202335,st0005,Arran,Hodgson,32.0000,736.00
202335,st0012,Jonathan,Bradford,40.0000,800.00
202335,st0010,Desiree,Gardner,40.0000,800.00
202335,st0016,Amrit,Greaves,24.0000,408.00
202335,st0024,Sophia,Bennett,24.0000,408.00
202335,st0021,Liam,Turner,24.0000,408.00
202336,st0001,Mindy,Sloan,40.0000,1080.00
202336,st0007,Talha,Portillo,40.0000,920.00
202336,st0012,Jonathan,Bradford,40.0000,800.00
202336,st0011,Ivan,English,40.0000,800.00
202336,st0017,Nadia,Khan,24.0000,408.00
202336,st0019,Ethan,Cole,24.0000,408.00
202337,st0001,Mindy,Sloan,32.0000,864.00
202337,st0008,Zachery,Robins,24.0000,552.00
202337,st0012,Jonathan,Bradford,40.0000,800.00
202337,st0013,Matilda,McCarty,40.0000,800.00
202337,st0019,Ethan,Cole,24.0000,408.00
202337,st0020,Olivia,Reed,24.0000,408.00
202338,st0001,Mindy,Sloan,16.0000,432.00
202338,st0006,Seren,Lindsey,24.0000,552.00
202338,st0012,Jonathan,Bradford,40.0000,800.00
202338,st0010,Desiree,Gardner,32.0000,640.00
202338,st0020,Olivia,Reed,24.0000,408.00
202338,st0022,Ava,Brooks,24.0000,408.00
202339,st0004,Faraz,Peck,32.0000,864.00
202339,st0007,Talha,Portillo,40.0000,920.00
202339,st0012,Jonathan,Bradford,40.0000,800.00
202339,st0009,Lily-Rose,Vaughn,40.0000,800.00
202339,st0024,Sophia,Bennett,24.0000,408.00
202339,st0022,Ava,Brooks,24.0000,408.00
202340,st0001,Mindy,Sloan,40.0000,1080.00
202340,st0007,Talha,Portillo,24.0000,552.00
202340,st0009,Lily-Rose,Vaughn,40.0000,800.00
202340,st0010,Desiree,Gardner,40.0000,800.00
202340,st0021,Liam,Turner,24.0000,408.00
202340,st0024,Sophia,Bennett,24.0000,408.00
202341,st0003,Sana,Black,16.0000,432.00
202341,st0008,Zachery,Robins,40.0000,920.00
202341,st0013,Matilda,McCarty,40.0000,800.00
202341,st0009,Lily-Rose,Vaughn,40.0000,800.00
202341,st0024,Sophia,Bennett,24.0000,408.00
202341,st0021,Liam,Turner,24.0000,408.00
202342,st0001,Mindy,Sloan,40.0000,1080.00
202342,st0005,Arran,Hodgson,32.0000,736.00
202342,st0010,Desiree,Gardner,40.0000,800.00
202342,st0012,Jonathan,Bradford,40.0000,800.00
202342,st0018,Omar,Sheikh,24.0000,408.00
202342,st0020,Olivia,Reed,24.0000,408.00
202342,st0023,Noah,Hayes,24.0000,408.00
202343,st0004,Faraz,Peck,40.0000,1080.00
202343,st0007,Talha,Portillo,40.0000,920.00
202343,st0009,Lily-Rose,Vaughn,40.0000,800.00
202343,st0010,Desiree,Gardner,40.0000,800.00
202343,st0014,Areeb,Vasquez,24.0000,408.00
202343,st0020,Olivia,Reed,24.0000,408.00
202343,st0024,Sophia,Bennett,24.0000,408.00
202344,st0003,Sana,Black,32.0000,864.00
202344,st0008,Zachery,Robins,40.0000,920.00
202344,st0011,Ivan,English,40.0000,800.00
202344,st0012,Jonathan,Bradford,40.0000,800.00
202344,st0016,Amrit,Greaves,24.0000,408.00
202344,st0019,Ethan,Cole,24.0000,408.00
202344,st0023,Noah,Hayes,24.0000,408.00
202345,st0002,Luqman,Cantu,40.0000,1080.00
202345,st0007,Talha,Portillo,32.0000,736.00
202345,st0012,Jonathan,Bradford,40.0000,800.00
202345,st0010,Desiree,Gardner,40.0000,800.00
202345,st0019,Ethan,Cole,24.0000,408.00
202345,st0023,Noah,Hayes,24.0000,408.00
202346,st0004,Faraz,Peck,24.0000,648.00
202346,st0008,Zachery,Robins,24.0000,552.00
202346,st0013,Matilda,McCarty,40.0000,800.00
202346,st0012,Jonathan,Bradford,40.0000,800.00
202346,st0015,Amiyah,Lambert,24.0000,408.00
202346,st0024,Sophia,Bennett,24.0000,408.00
202347,st0004,Faraz,Peck,32.0000,864.00
202347,st0006,Seren,Lindsey,32.0000,736.00
202347,st0012,Jonathan,Bradford,40.0000,800.00
202347,st0013,Matilda,McCarty,40.0000,800.00
202347,st0023,Noah,Hayes,24.0000,408.00
202347,st0019,Ethan,Cole,24.0000,408.00
202348,st0004,Faraz,Peck,24.0000,648.00
202348,st0005,Arran,Hodgson,40.0000,920.00
202348,st0012,Jonathan,Bradford,40.0000,800.00
202348,st0013,Matilda,McCarty,40.0000,800.00
202348,st0021,Liam,Turner,24.0000,408.00
202349,st0003,Sana,Black,24.0000,648.00
202349,st0005,Arran,Hodgson,32.0000,736.00
202349,st0009,Lily-Rose,Vaughn,40.0000,800.00
202349,st0012,Jonathan,Bradford,40.0000,800.00
202349,st0022,Ava,Brooks,24.0000,408.00
202349,st0020,Olivia,Reed,24.0000,408.00
202350,st0002,Luqman,Cantu,40.0000,1080.00
202350,st0008,Zachery,Robins,40.0000,920.00
202350,st0012,Jonathan,Bradford,40.0000,800.00
202350,st0009,Lily-Rose,Vaughn,40.0000,800.00
202350,st0014,Areeb,Vasquez,24.0000,408.00
202350,st0023,Noah,Hayes,24.0000,408.00
202350,st0020,Olivia,Reed,24.0000,408.00
202351,st0003,Sana,Black,32.0000,864.00
202351,st0007,Talha,Portillo,24.0000,552.00
202351,st0009,Lily-Rose,Vaughn,40.0000,800.00
202351,st0012,Jonathan,Bradford,40.0000,800.00
202351,st0014,Areeb,Vasquez,24.0000,408.00
202351,st0021,Liam,Turner,24.0000,408.00
202351,st0020,Olivia,Reed,24.0000,408.00
202352,st0001,Mindy,Sloan,32.0000,864.00
202352,st0005,Arran,Hodgson,32.0000,736.00
202352,st0012,Jonathan,Bradford,40.0000,800.00
202352,st0009,Lily-Rose,Vaughn,40.0000,800.00
202352,st0020,Olivia,Reed,24.0000,408.00
202352,st0021,Liam,Turner,24.0000,408.00
202401,st0004,Faraz,Peck,16.0000,432.00
202401,st0008,Zachery,Robins,32.0000,736.00
202401,st0012,Jonathan,Bradford,40.0000,800.00
202401,st0013,Matilda,McCarty,40.0000,800.00
202401,st0018,Omar,Sheikh,24.0000,408.00
202401,st0020,Olivia,Reed,24.0000,408.00
202401,st0019,Ethan,Cole,24.0000,408.00
202402,st0004,Faraz,Peck,16.0000,432.00
202402,st0006,Seren,Lindsey,40.0000,920.00
202402,st0013,Matilda,McCarty,40.0000,800.00
202402,st0009,Lily-Rose,Vaughn,40.0000,800.00
202402,st0024,Sophia,Bennett,24.0000,408.00
202402,st0021,Liam,Turner,24.0000,408.00
202403,st0003,Sana,Black,24.0000,648.00
202403,st0005,Arran,Hodgson,40.0000,920.00
202403,st0012,Jonathan,Bradford,40.0000,800.00
202403,st0009,Lily-Rose,Vaughn,40.0000,800.00
202403,st0015,Amiyah,Lambert,24.0000,408.00
202403,st0020,Olivia,Reed,24.0000,408.00
202403,st0019,Ethan,Cole,24.0000,408.00
202404,st0003,Sana,Black,32.0000,864.00
202404,st0005,Arran,Hodgson,32.0000,736.00
202404,st0009,Lily-Rose,Vaughn,40.0000,800.00
202404,st0011,Ivan,English,40.0000,800.00
202404,st0023,Noah,Hayes,24.0000,408.00
202404,st0024,Sophia,Bennett,24.0000,408.00
202405,st0001,Mindy,Sloan,16.0000,432.00
202405,st0005,Arran,Hodgson,24.0000,552.00
202405,st0010,Desiree,Gardner,40.0000,800.00
202405,st0012,Jonathan,Bradford,40.0000,800.00
202405,st0021,Liam,Turner,24.0000,408.00
202405,st0019,Ethan,Cole,24.0000,408.00
202406,st0004,Faraz,Peck,32.0000,864.00
202406,st0008,Zachery,Robins,40.0000,920.00
202406,st0010,Desiree,Gardner,40.0000,800.00
202406,st0011,Ivan,English,40.0000,800.00
202406,st0016,Amrit,Greaves,24.0000,408.00
202406,st0022,Ava,Brooks,24.0000,408.00
202406,st0019,Ethan,Cole,24.0000,408.00
202407,st0001,Mindy,Sloan,40.0000,1080.00
202407,st0006,Seren,Lindsey,32.0000,736.00
202407,st0013,Matilda,McCarty,40.0000,800.00
202407,st0011,Ivan,English,40.0000,800.00
202407,st0015,Amiyah,Lambert,24.0000,408.00
202407,st0021,Liam,Turner,24.0000,408.00
202407,st0019,Ethan,Cole,24.0000,408.00
202408,st0004,Faraz,Peck,40.0000,1080.00
202408,st0005,Arran,Hodgson,40.0000,920.00
202408,st0012,Jonathan,Bradford,40.0000,800.00
202408,st0010,Desiree,Gardner,40.0000,800.00
202408,st0022,Ava,Brooks,24.0000,408.00
202408,st0023,Noah,Hayes,24.0000,408.00
202409,st0004,Faraz,Peck,24.0000,648.00
202409,st0007,Talha,Portillo,24.0000,552.00
202409,st0010,Desiree,Gardner,40.0000,800.00
202409,st0009,Lily-Rose,Vaughn,40.0000,800.00
202409,st0023,Noah,Hayes,24.0000,408.00
202409,st0019,Ethan,Cole,24.0000,408.00
202410,st0002,Luqman,Cantu,16.0000,432.00
202410,st0005,Arran,Hodgson,40.0000,920.00
202410,st0009,Lily-Rose,Vaughn,40.0000,800.00
202410,st0011,Ivan,English,40.0000,800.00
202410,st0019,Ethan,Cole,24.0000,408.00
202410,st0022,Ava,Brooks,24.0000,408.00
202411,st0002,Luqman,Cantu,32.0000,864.00
202411,st0007,Talha,Portillo,32.0000,736.00
202411,st0009,Lily-Rose,Vaughn,40.0000,800.00
202411,st0013,Matilda,McCarty,40.0000,800.00
202411,st0020,Olivia,Reed,24.0000,408.00
202411,st0023,Noah,Hayes,24.0000,408.00
202412,st0003,Sana,Black,40.0000,1080.00
202412,st0006,Seren,Lindsey,24.0000,552.00
202412,st0012,Jonathan,Bradford,32.0000,640.00
202412,st0011,Ivan,English,40.0000,800.00
202412,st0019,Ethan,Cole,24.0000,408.00
202412,st0023,Noah,Hayes,24.0000,408.00
202413,st0002,Luqman,Cantu,40.0000,1080.00
202413,st0005,Arran,Hodgson,24.0000,552.00
202413,st0013,Matilda,McCarty,40.0000,800.00
202413,st0009,Lily-Rose,Vaughn,40.0000,800.00
202413,st0016,Amrit,Greaves,24.0000,408.00
202413,st0022,Ava,Brooks,24.0000,408.00
202413,st0021,Liam,Turner,24.0000,408.00
202414,st0002,Luqman,Cantu,40.0000,1080.00
202414,st0006,Seren,Lindsey,40.0000,920.00
202414,st0013,Matilda,McCarty,40.0000,800.00
202414,st0011,Ivan,English,40.0000,800.00
202414,st0023,Noah,Hayes,24.0000,408.00
202414,st0020,Olivia,Reed,24.0000,408.00
202415,st0001,Mindy,Sloan,40.0000,1080.00
202415,st0008,Zachery,Robins,24.0000,552.00
202415,st0013,Matilda,McCarty,40.0000,800.00
202415,st0011,Ivan,English,40.0000,800.00
202415,st0016,Amrit,Greaves,24.0000,408.00
202415,st0023,Noah,Hayes,24.0000,408.00
202415,st0022,Ava,Brooks,24.0000,408.00
202416,st0001,Mindy,Sloan,32.0000,864.00
202416,st0006,Seren,Lindsey,40.0000,920.00
202416,st0012,Jonathan,Bradford,32.0000,640.00
202416,st0011,Ivan,English,40.0000,800.00
202416,st0014,Areeb,Vasquez,24.0000,408.00
202416,st0022,Ava,Brooks,24.0000,408.00
202417,st0002,Luqman,Cantu,8.0000,216.00
202417,st0008,Zachery,Robins,32.0000,736.00
202417,st0013,Matilda,McCarty,40.0000,800.00
202417,st0012,Jonathan,Bradford,40.0000,800.00
202417,st0020,Olivia,Reed,24.0000,408.00
202418,st0003,Sana,Black,32.0000,864.00
202418,st0008,Zachery,Robins,32.0000,736.00
202418,st0012,Jonathan,Bradford,40.0000,800.00
202418,st0011,Ivan,English,40.0000,800.00
202418,st0016,Amrit,Greaves,24.0000,408.00
202418,st0020,Olivia,Reed,24.0000,408.00
202418,st0022,Ava,Brooks,24.0000,408.00
202419,st0002,Luqman,Cantu,32.0000,864.00
202419,st0008,Zachery,Robins,32.0000,736.00
202419,st0009,Lily-Rose,Vaughn,40.0000,800.00
202419,st0012,Jonathan,Bradford,40.0000,800.00
202419,st0018,Omar,Sheikh,24.0000,408.00
202419,st0022,Ava,Brooks,24.0000,408.00
202419,st0023,Noah,Hayes,24.0000,408.00
202420,st0003,Sana,Black,40.0000,1080.00
202420,st0007,Talha,Portillo,32.0000,736.00
202420,st0011,Ivan,English,40.0000,800.00
202420,st0009,Lily-Rose,Vaughn,40.0000,800.00
202420,st0016,Amrit,Greaves,24.0000,408.00
202420,st0022,Ava,Brooks,24.0000,408.00
202421,st0003,Sana,Black,24.0000,648.00
202421,st0006,Seren,Lindsey,40.0000,920.00
202421,st0013,Matilda,McCarty,40.0000,800.00
202421,st0010,Desiree,Gardner,40.0000,800.00
202421,st0020,Olivia,Reed,24.0000,408.00
202421,st0019,Ethan,Cole,24.0000,408.00
202422,st0004,Faraz,Peck,32.0000,864.00
202422,st0007,Talha,Portillo,32.0000,736.00
202422,st0009,Lily-Rose,Vaughn,40.0000,800.00
202422,st0011,Ivan,English,40.0000,800.00
202422,st0018,Omar,Sheikh,24.0000,408.00
202422,st0019,Ethan,Cole,24.0000,408.00
202422,st0021,Liam,Turner,24.0000,408.00
202423,st0003,Sana,Black,40.0000,1080.00
